,video_id,it_pair,chunk_id,pathology,image_path,medical_text,roi_text,combined_caption,noisy_text,corrected_text,med_umls_ids,magnification,video_duration,pair_chunk_time,height,width,fps
10,-QoNfyal1bU,1.0,1.0,"['Gastrointestinal', 'Dermatopathology', 'Renal']",-QoNfyal1bU_image_59cd2ea0-4042-4f9d-8e29-681df2dec6f3.jpg,"['Presence of dilated congested veins lined by thin amounts of smooth muscle, which are hemorrhoids.']","['Large dilated vascular spaces underlying a squamous mucosa in the anal area.', 'Large dilated vascular spaces underlying a squamous mucosa in the anal area.', 'Large dilated vascular spaces underlying a squamous mucosa in the anal area.']","['Presence of dilated congested veins lined by thin amounts of smooth muscle, which are hemorrhoids.', 'Large dilated vascular spaces underlying a squamous mucosa in the anal area.', 'Large dilated vascular spaces underlying a squamous mucosa in the anal area.', 'Large dilated vascular spaces underlying a squamous mucosa in the anal area.']", Here are large dilated vascular spaces lined by thin amounts of smooth muscle which means they are veins. They are dilated congested veins. They are underlying a squamous mucosa. They are from the anal area. This is by definition hemorrhoids. There are two kinds of hemorrhoids. There are external hemorrhoids and internal hemorrhoids and classically external hemorrhoids are underlying squamous mucosa, Here are large dilated vascular spaces lined by thin amounts of smooth muscle which means they are veins. They are dilated congested veins. They are underlying a squamous mucosa. They are from the anal area. This is by definition hemorrhoids. There are two kinds of hemorrhoids. There are external hemorrhoids and internal hemorrhoids and typically external hemorrhoids are underlying squamous mucosa,"[[{'entity': 'Presence', 'concept_id': 'C0150312', 'confidence': 1.0}, {'entity': 'dilated', 'concept_id': 'C0700124', 'confidence': 0.9999999403953552}, {'entity': 'smooth muscle', 'concept_id': 'C1267092', 'confidence': 1.0}, {'entity': 'hemorrhoids', 'concept_id': 'C0019112', 'confidence': 1.0}]]",0.0,142.0,11.007751937984496,480.0,540.0,15.0
11,-QoNfyal1bU,1.0,2.0,"['Gastrointestinal', 'Dermatopathology', 'Renal']",-QoNfyal1bU_image_f75f9dfd-7d9f-436c-9001-c8b8154fc0ee.jpg,['Dilated congested veins underlying a squamous mucosa in the anal area are defined as hemorrhoids.'],['Dilated congested veins underlying squamous mucosa in the anal area (hemorrhoids)'],"['Dilated congested veins underlying a squamous mucosa in the anal area are defined as hemorrhoids.', 'Dilated congested veins underlying squamous mucosa in the anal area (hemorrhoids)']", which means they are veins. They are dilated congested veins. They are underlying a squamous mucosa. They are from the anal area. This is by definition hemorrhoids. There are two kinds of hemorrhoids. There are external hemorrhoids and internal hemorrhoids and classically external hemorrhoids are underlying squamous mucosa and internal hemorrhoids classically underlie columnar mucosa and the transition, which means they are veins. They are dilated congested veins. They are underlying a squamous mucosa. They are from the anal area. This is by definition hemorrhoids. There are two kinds of hemorrhoids. There are external hemorrhoids and internal hemorrhoids and classically external hemorrhoids are underlying squamous mucosa and internal hemorrhoids classically underlie columnar mucosa and the transition,"[[{'entity': 'Dilated', 'concept_id': 'C0700124', 'confidence': 0.9999999403953552}, {'entity': 'squamous mucosa', 'concept_id': 'C1182670', 'confidence': 0.7671424746513367}, {'entity': 'anal', 'concept_id': 'C0003461', 'confidence': 1.0}, {'entity': 'hemorrhoids', 'concept_id': 'C0019112', 'confidence': 1.0}]]",0.0,142.0,11.007751937984496,480.0,540.0,15.0
12,-QoNfyal1bU,1.0,2.0,"['Gastrointestinal', 'Dermatopathology', 'Renal']",-QoNfyal1bU_image_08d1d0cc-98cb-4869-954e-04e5131514e9.jpg,['Dilated congested veins underlying a squamous mucosa in the anal area are defined as hemorrhoids.'],"['Dilated congested veins underlying squamous mucosa in the anal area (hemorrhoids)', 'Dilated congested veins underlying squamous mucosa in the anal area (hemorrhoids)']","['Dilated congested veins underlying a squamous mucosa in the anal area are defined as hemorrhoids.', 'Dilated congested veins underlying squamous mucosa in the anal area (hemorrhoids)', 'Dilated congested veins underlying squamous mucosa in the anal area (hemorrhoids)']", which means they are veins. They are dilated congested veins. They are underlying a squamous mucosa. They are from the anal area. This is by definition hemorrhoids. There are two kinds of hemorrhoids. There are external hemorrhoids and internal hemorrhoids and classically external hemorrhoids are underlying squamous mucosa and internal hemorrhoids classically underlie columnar mucosa and the transition, which means they are veins. They are dilated congested veins. They are underlying a squamous mucosa. They are from the anal area. This is by definition hemorrhoids. There are two kinds of hemorrhoids. There are external hemorrhoids and internal hemorrhoids and classically external hemorrhoids are underlying squamous mucosa and internal hemorrhoids classically underlie columnar mucosa and the transition,"[[{'entity': 'Dilated', 'concept_id': 'C0700124', 'confidence': 0.9999999403953552}, {'entity': 'squamous mucosa', 'concept_id': 'C1182670', 'confidence': 0.7671424746513367}, {'entity': 'anal', 'concept_id': 'C0003461', 'confidence': 1.0}, {'entity': 'hemorrhoids', 'concept_id': 'C0019112', 'confidence': 1.0}]]",0.0,142.0,11.007751937984496,480.0,540.0,15.0
13,-QoNfyal1bU,1.0,2.0,"['Gastrointestinal', 'Dermatopathology', 'Renal']",-QoNfyal1bU_image_a22eaa06-7ee4-4c58-b836-3822dc350916.jpg,['Dilated congested veins underlying a squamous mucosa in the anal area are defined as hemorrhoids.'],"['Dilated congested veins underlying squamous mucosa in the anal area (hemorrhoids)', 'Dilated congested veins underlying squamous mucosa in the anal area (hemorrhoids)']","['Dilated congested veins underlying a squamous mucosa in the anal area are defined as hemorrhoids.', 'Dilated congested veins underlying squamous mucosa in the anal area (hemorrhoids)', 'Dilated congested veins underlying squamous mucosa in the anal area (hemorrhoids)']", which means they are veins. They are dilated congested veins. They are underlying a squamous mucosa. They are from the anal area. This is by definition hemorrhoids. There are two kinds of hemorrhoids. There are external hemorrhoids and internal hemorrhoids and classically external hemorrhoids are underlying squamous mucosa and internal hemorrhoids classically underlie columnar mucosa and the transition, which means they are veins. They are dilated congested veins. They are underlying a squamous mucosa. They are from the anal area. This is by definition hemorrhoids. There are two kinds of hemorrhoids. There are external hemorrhoids and internal hemorrhoids and classically external hemorrhoids are underlying squamous mucosa and internal hemorrhoids classically underlie columnar mucosa and the transition,"[[{'entity': 'Dilated', 'concept_id': 'C0700124', 'confidence': 0.9999999403953552}, {'entity': 'squamous mucosa', 'concept_id': 'C1182670', 'confidence': 0.7671424746513367}, {'entity': 'anal', 'concept_id': 'C0003461', 'confidence': 1.0}, {'entity': 'hemorrhoids', 'concept_id': 'C0019112', 'confidence': 1.0}]]",0.0,142.0,11.007751937984496,480.0,540.0,15.0
14,-QoNfyal1bU,1.0,3.0,"['Gastrointestinal', 'Dermatopathology', 'Renal']",-QoNfyal1bU_image_87d220a9-cc6d-4488-ba7b-9235cc9f3431.jpg,"['Description of external and internal hemorrhoids and their location relative to squamous and columnar mucosa.', 'Mention of the squamo columnar junction in the body called the pectinate line.']",[],"['Description of external and internal hemorrhoids and their location relative to squamous and columnar mucosa.', 'Mention of the squamo columnar junction in the body called the pectinate line.']", hemorrhoids. There are two kinds of hemorrhoids. There are external hemorrhoids and internal hemorrhoids and classically external hemorrhoids are underlying squamous mucosa and internal hemorrhoids classically underlie columnar mucosa and the transition between the columnar mucosa and the shinier squamous mucosa is another squamo columnar junction in our body called the pectinate line. The external hemorrhoids, hemorrhoids. There are two kinds of hemorrhoids. There are external hemorrhoids and internal hemorrhoids and classically external hemorrhoids are underlying squamous mucosa and internal hemorrhoids classically underlie columnar mucosa and the transition between the columnar mucosa and the shinier squamous mucosa is another squamo columnar junction in our body called the pectinate line. The external hemorrhoids,"[[{'entity': 'Description', 'concept_id': 'C0678257', 'confidence': 1.0}, {'entity': 'external', 'concept_id': 'C0205101', 'confidence': 1.0}, {'entity': 'internal hemorrhoids', 'concept_id': 'C0265034', 'confidence': 0.9999998807907104}, {'entity': 'location', 'concept_id': 'C0450429', 'confidence': 1.0}, {'entity': 'squamous', 'concept_id': 'C1182670', 'confidence': 0.9999998807907104}], [{'entity': 'Mention', 'concept_id': 'C0084844', 'confidence': 0.5821413993835449}, {'entity': 'squamo', 'concept_id': 'C0641349', 'confidence': 0.7804284691810608}, {'entity': 'body', 'concept_id': 'C0227230', 'confidence': 1.0}, {'entity': 'pectinate line', 'concept_id': 'C0821671', 'confidence': 0.9999998807907104}]]",0.0,142.0,11.007751937984496,480.0,540.0,15.0
15,-QoNfyal1bU,1.0,3.0,"['Gastrointestinal', 'Dermatopathology', 'Renal']",-QoNfyal1bU_image_02ed0b57-84bc-4050-bce9-2e01c29330ae.jpg,"['Description of external and internal hemorrhoids and their location relative to squamous and columnar mucosa.', 'Mention of the squamo columnar junction in the body called the pectinate line.']",[],"['Description of external and internal hemorrhoids and their location relative to squamous and columnar mucosa.', 'Mention of the squamo columnar junction in the body called the pectinate line.']", hemorrhoids. There are two kinds of hemorrhoids. There are external hemorrhoids and internal hemorrhoids and classically external hemorrhoids are underlying squamous mucosa and internal hemorrhoids classically underlie columnar mucosa and the transition between the columnar mucosa and the shinier squamous mucosa is another squamo columnar junction in our body called the pectinate line. The external hemorrhoids, hemorrhoids. There are two kinds of hemorrhoids. There are external hemorrhoids and internal hemorrhoids and classically external hemorrhoids are underlying squamous mucosa and internal hemorrhoids classically underlie columnar mucosa and the transition between the columnar mucosa and the shinier squamous mucosa is another squamo columnar junction in our body called the pectinate line. The external hemorrhoids,"[[{'entity': 'Description', 'concept_id': 'C0678257', 'confidence': 1.0}, {'entity': 'external', 'concept_id': 'C0205101', 'confidence': 1.0}, {'entity': 'internal hemorrhoids', 'concept_id': 'C0265034', 'confidence': 0.9999998807907104}, {'entity': 'location', 'concept_id': 'C0450429', 'confidence': 1.0}, {'entity': 'squamous', 'concept_id': 'C1182670', 'confidence': 0.9999998807907104}], [{'entity': 'Mention', 'concept_id': 'C0084844', 'confidence': 0.5821413993835449}, {'entity': 'squamo', 'concept_id': 'C0641349', 'confidence': 0.7804284691810608}, {'entity': 'body', 'concept_id': 'C0227230', 'confidence': 1.0}, {'entity': 'pectinate line', 'concept_id': 'C0821671', 'confidence': 0.9999998807907104}]]",0.0,142.0,11.007751937984496,480.0,540.0,15.0
16,-QoNfyal1bU,1.0,4.0,"['Gastrointestinal', 'Dermatopathology', 'Renal']",-QoNfyal1bU_image_acefe349-3e8d-497a-a6c6-bea75fa61552.jpg,['The transition between columnar and squamous mucosa is called the pectinate line.'],"['squamous mucosa', 'columnar mucosa', 'pectinate line', 'inferior vena cava', 'squamous mucosa', 'columnar mucosa', 'pectinate line', 'inferior vena cava']","['The transition between columnar and squamous mucosa is called the pectinate line.', 'squamous mucosa', 'columnar mucosa', 'pectinate line', 'inferior vena cava', 'squamous mucosa', 'columnar mucosa', 'pectinate line', 'inferior vena cava']", and internal hemorrhoids and classically external hemorrhoids are underlying squamous mucosa and internal hemorrhoids classically underlie columnar mucosa and the transition between the columnar mucosa and the shinier squamous mucosa is another squamo columnar junction in our body called the pectinate line. The external hemorrhoids in the distal anus are more superficial and usually more visible. The internal hemorrhoid and they drain into the inferior vena cava directly. The, and internal hemorrhoids and classically external hemorrhoids are underlying squamous mucosa and internal hemorrhoids classically underlie columnar mucosa and the transition between the columnar mucosa and the shinier squamous mucosa is another squamo columnar junction in our body called the pectinate line. The external hemorrhoids in the distal anus are more superficial and usually more visible. The internal hemorrhoid and they drain into the inferior vena cava directly. The,"[[{'entity': 'External hemorrhoids', 'concept_id': 'C0265040', 'confidence': 1.0}, {'entity': 'squamous mucosa', 'concept_id': 'C1182670', 'confidence': 0.7671424746513367}, {'entity': 'internal hemorrhoids', 'concept_id': 'C0265034', 'confidence': 0.9999998807907104}, {'entity': 'columnar mucosa', 'concept_id': 'C1182672', 'confidence': 0.7640655636787415}], [{'entity': 'transition', 'concept_id': 'C0599156', 'confidence': 0.9999999403953552}, {'entity': 'columnar', 'concept_id': 'C1182672', 'confidence': 1.0}, {'entity': 'squamous mucosa', 'concept_id': 'C1182670', 'confidence': 0.7671424746513367}, {'entity': 'pectinate line', 'concept_id': 'C0821671', 'confidence': 0.9999998807907104}], [{'entity': 'Internal hemorrhoids', 'concept_id': 'C0265034', 'confidence': 0.9999998807907104}, {'entity': 'drain', 'concept_id': 'C0013103', 'confidence': 1.0}, {'entity': 'inferior vena cava', 'concept_id': 'C0042458', 'confidence': 0.9999998807907104}]]",0.0,142.0,11.007751937984496,480.0,540.0,15.0
17,-QoNfyal1bU,1.0,4.0,"['Gastrointestinal', 'Dermatopathology', 'Renal']",-QoNfyal1bU_image_ebc896f7-0759-4149-8474-d561a607f34a.jpg,"['External hemorrhoids are located under squamous mucosa and internal hemorrhoids are located under columnar mucosa.', 'The transition between columnar and squamous mucosa is called the pectinate line.', 'Internal hemorrhoids drain into the inferior vena cava.']","['squamous mucosa', 'columnar mucosa', 'pectinate line', 'inferior vena cava', 'squamous mucosa', 'columnar mucosa', 'pectinate line', 'inferior vena cava']","['External hemorrhoids are located under squamous mucosa and internal hemorrhoids are located under columnar mucosa.', 'The transition between columnar and squamous mucosa is called the pectinate line.', 'Internal hemorrhoids drain into the inferior vena cava.', 'squamous mucosa', 'columnar mucosa', 'pectinate line', 'inferior vena cava', 'squamous mucosa', 'columnar mucosa', 'pectinate line', 'inferior vena cava']", and internal hemorrhoids and classically external hemorrhoids are underlying squamous mucosa and internal hemorrhoids classically underlie columnar mucosa and the transition between the columnar mucosa and the shinier squamous mucosa is another squamo columnar junction in our body called the pectinate line. The external hemorrhoids in the distal anus are more superficial and usually more visible. The internal hemorrhoid and they drain into the inferior vena cava directly. The, and internal hemorrhoids and classically external hemorrhoids are underlying squamous mucosa and internal hemorrhoids classically underlie columnar mucosa and the transition between the columnar mucosa and the shinier squamous mucosa is another squamo columnar junction in our body called the pectinate line. The external hemorrhoids in the distal anus are more superficial and usually more visible. The internal hemorrhoid and they drain into the inferior vena cava directly. The,"[[{'entity': 'External hemorrhoids', 'concept_id': 'C0265040', 'confidence': 1.0}, {'entity': 'squamous mucosa', 'concept_id': 'C1182670', 'confidence': 0.7671424746513367}, {'entity': 'internal hemorrhoids', 'concept_id': 'C0265034', 'confidence': 0.9999998807907104}, {'entity': 'columnar mucosa', 'concept_id': 'C1182672', 'confidence': 0.7640655636787415}], [{'entity': 'transition', 'concept_id': 'C0599156', 'confidence': 0.9999999403953552}, {'entity': 'columnar', 'concept_id': 'C1182672', 'confidence': 1.0}, {'entity': 'squamous mucosa', 'concept_id': 'C1182670', 'confidence': 0.7671424746513367}, {'entity': 'pectinate line', 'concept_id': 'C0821671', 'confidence': 0.9999998807907104}], [{'entity': 'Internal hemorrhoids', 'concept_id': 'C0265034', 'confidence': 0.9999998807907104}, {'entity': 'drain', 'concept_id': 'C0013103', 'confidence': 1.0}, {'entity': 'inferior vena cava', 'concept_id': 'C0042458', 'confidence': 0.9999998807907104}]]",0.0,142.0,11.007751937984496,480.0,540.0,15.0
18,-QoNfyal1bU,1.0,5.0,"['Gastrointestinal', 'Dermatopathology', 'Renal']",-QoNfyal1bU_image_34d5e715-16c6-4597-ae12-889dc7d69f35.jpg,['The transition between columnar and squamous mucosa is called the pectinate line.'],"['pectinate line', 'external hemorrhoids', 'internal hemorrhoids']","['The transition between columnar and squamous mucosa is called the pectinate line.', 'pectinate line', 'external hemorrhoids', 'internal hemorrhoids']", the transition between the columnar mucosa and the shinier squamous mucosa is another squamo columnar junction in our body called the pectinate line. The external hemorrhoids in the distal anus are more superficial and usually more visible. The internal hemorrhoid and they drain into the inferior vena cava directly. The internal hemorrhoidal vessels are drained into the portal system and, the transition between the columnar mucosa and the shinier squamous mucosa is another squamo columnar junction in our body called the pectinate line. The external hemorrhoids in the distal anus are more superficial and usually more visible. The internal hemorrhoid and they drain into the inferior vena cava directly. The internal hemorrhoidal vessels are drained into the portal system and,"[[{'entity': 'transition', 'concept_id': 'C0599156', 'confidence': 0.9999999403953552}, {'entity': 'columnar', 'concept_id': 'C1182672', 'confidence': 1.0}, {'entity': 'squamous mucosa', 'concept_id': 'C1182670', 'confidence': 0.7671424746513367}, {'entity': 'pectinate line', 'concept_id': 'C0821671', 'confidence': 0.9999998807907104}], [{'entity': 'External hemorrhoids', 'concept_id': 'C0265040', 'confidence': 1.0}, {'entity': 'visible', 'concept_id': 'C0205379', 'confidence': 0.9999998807907104}, {'entity': 'superficial', 'concept_id': 'C0205124', 'confidence': 1.0}, {'entity': 'compared', 'concept_id': 'C1707455', 'confidence': 1.0}, {'entity': 'internal hemorrhoids', 'concept_id': 'C0265034', 'confidence': 0.9999998807907104}], [{'entity': 'Internal hemorrhoids', 'concept_id': 'C0265034', 'confidence': 0.9999998807907104}, {'entity': 'drain', 'concept_id': 'C0013103', 'confidence': 1.0}, {'entity': 'inferior vena cava', 'concept_id': 'C0042458', 'confidence': 0.9999998807907104}, {'entity': 'internal hemorrhoidal vessels', 'concept_id': 'C0265034', 'confidence': 0.7613704204559326}, {'entity': 'drained', 'concept_id': 'C0034640', 'confidence': 0.7567039728164673}, {'entity': 'portal', 'concept_id': 'C0205054', 'confidence': 1.0}]]",0.0,142.0,11.007751937984496,480.0,540.0,15.0
19,-QoNfyal1bU,1.0,5.0,"['Gastrointestinal', 'Dermatopathology', 'Renal']",-QoNfyal1bU_image_a4397635-ca39-44fa-81cd-cefbe0123b6e.jpg,"['The transition between columnar and squamous mucosa is called the pectinate line.', 'External hemorrhoids are more visible and superficial compared to internal hemorrhoids.', 'Internal hemorrhoids drain into the inferior vena cava directly, while the internal hemorrhoidal vessels are drained into the portal.']","['pectinate line', 'external hemorrhoids', 'internal hemorrhoids', 'pectinate line', 'external hemorrhoids', 'internal hemorrhoids']","['The transition between columnar and squamous mucosa is called the pectinate line.', 'External hemorrhoids are more visible and superficial compared to internal hemorrhoids.', 'Internal hemorrhoids drain into the inferior vena cava directly, while the internal hemorrhoidal vessels are drained into the portal.', 'pectinate line', 'external hemorrhoids', 'internal hemorrhoids', 'pectinate line', 'external hemorrhoids', 'internal hemorrhoids']", the transition between the columnar mucosa and the shinier squamous mucosa is another squamo columnar junction in our body called the pectinate line. The external hemorrhoids in the distal anus are more superficial and usually more visible. The internal hemorrhoid and they drain into the inferior vena cava directly. The internal hemorrhoidal vessels are drained into the portal system and, the transition between the columnar mucosa and the shinier squamous mucosa is another squamo columnar junction in our body called the pectinate line. The external hemorrhoids in the distal anus are more superficial and usually more visible. The internal hemorrhoid and they drain into the inferior vena cava directly. The internal hemorrhoidal vessels are drained into the portal system and,"[[{'entity': 'transition', 'concept_id': 'C0599156', 'confidence': 0.9999999403953552}, {'entity': 'columnar', 'concept_id': 'C1182672', 'confidence': 1.0}, {'entity': 'squamous mucosa', 'concept_id': 'C1182670', 'confidence': 0.7671424746513367}, {'entity': 'pectinate line', 'concept_id': 'C0821671', 'confidence': 0.9999998807907104}], [{'entity': 'External hemorrhoids', 'concept_id': 'C0265040', 'confidence': 1.0}, {'entity': 'visible', 'concept_id': 'C0205379', 'confidence': 0.9999998807907104}, {'entity': 'superficial', 'concept_id': 'C0205124', 'confidence': 1.0}, {'entity': 'compared', 'concept_id': 'C1707455', 'confidence': 1.0}, {'entity': 'internal hemorrhoids', 'concept_id': 'C0265034', 'confidence': 0.9999998807907104}], [{'entity': 'Internal hemorrhoids', 'concept_id': 'C0265034', 'confidence': 0.9999998807907104}, {'entity': 'drain', 'concept_id': 'C0013103', 'confidence': 1.0}, {'entity': 'inferior vena cava', 'concept_id': 'C0042458', 'confidence': 0.9999998807907104}, {'entity': 'internal hemorrhoidal vessels', 'concept_id': 'C0265034', 'confidence': 0.7613704204559326}, {'entity': 'drained', 'concept_id': 'C0034640', 'confidence': 0.7567039728164673}, {'entity': 'portal', 'concept_id': 'C0205054', 'confidence': 1.0}]]",0.0,142.0,11.007751937984496,480.0,540.0,15.0
20,-QoNfyal1bU,1.0,5.0,"['Gastrointestinal', 'Dermatopathology', 'Renal']",-QoNfyal1bU_image_dd32561b-1c51-4893-8c4e-89eec9d3053e.jpg,"['The transition between columnar and squamous mucosa is called the pectinate line.', 'External hemorrhoids are more visible and superficial compared to internal hemorrhoids.', 'Internal hemorrhoids drain into the inferior vena cava directly, while the internal hemorrhoidal vessels are drained into the portal.']","['pectinate line', 'external hemorrhoids', 'internal hemorrhoids', 'pectinate line', 'external hemorrhoids', 'internal hemorrhoids']","['The transition between columnar and squamous mucosa is called the pectinate line.', 'External hemorrhoids are more visible and superficial compared to internal hemorrhoids.', 'Internal hemorrhoids drain into the inferior vena cava directly, while the internal hemorrhoidal vessels are drained into the portal.', 'pectinate line', 'external hemorrhoids', 'internal hemorrhoids', 'pectinate line', 'external hemorrhoids', 'internal hemorrhoids']", the transition between the columnar mucosa and the shinier squamous mucosa is another squamo columnar junction in our body called the pectinate line. The external hemorrhoids in the distal anus are more superficial and usually more visible. The internal hemorrhoid and they drain into the inferior vena cava directly. The internal hemorrhoidal vessels are drained into the portal system and, the transition between the columnar mucosa and the shinier squamous mucosa is another squamo columnar junction in our body called the pectinate line. The external hemorrhoids in the distal anus are more superficial and usually more visible. The internal hemorrhoid and they drain into the inferior vena cava directly. The internal hemorrhoidal vessels are drained into the portal system and,"[[{'entity': 'transition', 'concept_id': 'C0599156', 'confidence': 0.9999999403953552}, {'entity': 'columnar', 'concept_id': 'C1182672', 'confidence': 1.0}, {'entity': 'squamous mucosa', 'concept_id': 'C1182670', 'confidence': 0.7671424746513367}, {'entity': 'pectinate line', 'concept_id': 'C0821671', 'confidence': 0.9999998807907104}], [{'entity': 'External hemorrhoids', 'concept_id': 'C0265040', 'confidence': 1.0}, {'entity': 'visible', 'concept_id': 'C0205379', 'confidence': 0.9999998807907104}, {'entity': 'superficial', 'concept_id': 'C0205124', 'confidence': 1.0}, {'entity': 'compared', 'concept_id': 'C1707455', 'confidence': 1.0}, {'entity': 'internal hemorrhoids', 'concept_id': 'C0265034', 'confidence': 0.9999998807907104}], [{'entity': 'Internal hemorrhoids', 'concept_id': 'C0265034', 'confidence': 0.9999998807907104}, {'entity': 'drain', 'concept_id': 'C0013103', 'confidence': 1.0}, {'entity': 'inferior vena cava', 'concept_id': 'C0042458', 'confidence': 0.9999998807907104}, {'entity': 'internal hemorrhoidal vessels', 'concept_id': 'C0265034', 'confidence': 0.7613704204559326}, {'entity': 'drained', 'concept_id': 'C0034640', 'confidence': 0.7567039728164673}, {'entity': 'portal', 'concept_id': 'C0205054', 'confidence': 1.0}]]",0.0,142.0,11.007751937984496,480.0,540.0,15.0
21,-QoNfyal1bU,1.0,5.0,"['Gastrointestinal', 'Dermatopathology', 'Renal']",-QoNfyal1bU_image_58ae98b2-d98c-4f54-ad64-d35b26ef1748.jpg,['External hemorrhoids are more visible and superficial compared to internal hemorrhoids.'],"['pectinate line', 'external hemorrhoids', 'internal hemorrhoids', 'pectinate line', 'external hemorrhoids', 'internal hemorrhoids']","['External hemorrhoids are more visible and superficial compared to internal hemorrhoids.', 'pectinate line', 'external hemorrhoids', 'internal hemorrhoids', 'pectinate line', 'external hemorrhoids', 'internal hemorrhoids']", the transition between the columnar mucosa and the shinier squamous mucosa is another squamo columnar junction in our body called the pectinate line. The external hemorrhoids in the distal anus are more superficial and usually more visible. The internal hemorrhoid and they drain into the inferior vena cava directly. The internal hemorrhoidal vessels are drained into the portal system and, the transition between the columnar mucosa and the shinier squamous mucosa is another squamo columnar junction in our body called the pectinate line. The external hemorrhoids in the distal anus are more superficial and usually more visible. The internal hemorrhoid and they drain into the inferior vena cava directly. The internal hemorrhoidal vessels are drained into the portal system and,"[[{'entity': 'transition', 'concept_id': 'C0599156', 'confidence': 0.9999999403953552}, {'entity': 'columnar', 'concept_id': 'C1182672', 'confidence': 1.0}, {'entity': 'squamous mucosa', 'concept_id': 'C1182670', 'confidence': 0.7671424746513367}, {'entity': 'pectinate line', 'concept_id': 'C0821671', 'confidence': 0.9999998807907104}], [{'entity': 'External hemorrhoids', 'concept_id': 'C0265040', 'confidence': 1.0}, {'entity': 'visible', 'concept_id': 'C0205379', 'confidence': 0.9999998807907104}, {'entity': 'superficial', 'concept_id': 'C0205124', 'confidence': 1.0}, {'entity': 'compared', 'concept_id': 'C1707455', 'confidence': 1.0}, {'entity': 'internal hemorrhoids', 'concept_id': 'C0265034', 'confidence': 0.9999998807907104}], [{'entity': 'Internal hemorrhoids', 'concept_id': 'C0265034', 'confidence': 0.9999998807907104}, {'entity': 'drain', 'concept_id': 'C0013103', 'confidence': 1.0}, {'entity': 'inferior vena cava', 'concept_id': 'C0042458', 'confidence': 0.9999998807907104}, {'entity': 'internal hemorrhoidal vessels', 'concept_id': 'C0265034', 'confidence': 0.7613704204559326}, {'entity': 'drained', 'concept_id': 'C0034640', 'confidence': 0.7567039728164673}, {'entity': 'portal', 'concept_id': 'C0205054', 'confidence': 1.0}]]",0.0,142.0,11.007751937984496,480.0,540.0,15.0
22,-QoNfyal1bU,1.0,6.0,"['Gastrointestinal', 'Dermatopathology', 'Renal']",-QoNfyal1bU_image_3ea7d2b6-5255-4698-9bc0-d20c7cf153fe.jpg,"['External hemorrhoids in the distal anus are more superficial and visible, while internal hemorrhoids drain into the inferior vena cava and are located on the columnar side of the pectinate line.']","['External hemorrhoids in the distal anus', 'Internal hemorrhoids on the columnar side of the pectinate line']","['External hemorrhoids in the distal anus are more superficial and visible, while internal hemorrhoids drain into the inferior vena cava and are located on the columnar side of the pectinate line.', 'External hemorrhoids in the distal anus', 'Internal hemorrhoids on the columnar side of the pectinate line']"," external hemorrhoids in the distal anus are more superficial and usually more visible. The internal hemorrhoid and they drain into the inferior vena cava directly. The internal hemorrhoidal vessels are drained into the portal system and they are on the other side or the columnar side of the pectinate line. Please notice for a lack of a better, please notice that in order to make things more"," external hemorrhoids in the distal anus are more superficial and usually more visible. The internal hemorrhoid and they drain into the inferior vena cava directly. The internal hemorrhoidal vessels are drained into the portal system and they are on the other side or the columnar side of the pectinate line. Please notice for a lack of a better, please notice that in order to make things more","[[{'entity': 'External hemorrhoids', 'concept_id': 'C0265040', 'confidence': 1.0}, {'entity': 'distal anus', 'concept_id': 'C2338818', 'confidence': 0.7873053550720215}, {'entity': 'superficial', 'concept_id': 'C0205124', 'confidence': 1.0}, {'entity': 'visible', 'concept_id': 'C0205379', 'confidence': 0.9999998807907104}, {'entity': 'internal hemorrhoids', 'concept_id': 'C0265034', 'confidence': 0.9999998807907104}, {'entity': 'drain', 'concept_id': 'C0013103', 'confidence': 1.0}, {'entity': 'inferior vena cava', 'concept_id': 'C0042458', 'confidence': 0.9999998807907104}, {'entity': 'columnar', 'concept_id': 'C1182672', 'confidence': 1.0}, {'entity': 'pectinate line', 'concept_id': 'C0821671', 'confidence': 0.9999998807907104}]]",0.0,142.0,11.007751937984496,480.0,540.0,15.0
